par_name,par_true,par_hat,iter,seed,species
gamma_j,-0.06388733334251072,-0.05475982095290453,175,2948,pacific cod
beta_k,6.8097527935516995,7.1458396500260974,175,2948,pacific cod
ln_tauO,3.33152360175751,3.3054818285520122,175,2948,pacific cod
ln_tauE,3.339063835237191,3.401896997376402,175,2948,pacific cod
ln_kappa,-4.337357011415859,-4.37462325520831,175,2948,pacific cod
ln_phi,1.0043015446591586,1.0408787489689513,175,2948,pacific cod
logit_rhoE,0.08176114780535944,0.13394667643450106,175,2948,pacific cod
finv_power,0.6994787873126201,0.6352423898192914,175,2948,pacific cod
log_kappaS,0.2764394492287332,0.5894908053751905,176,20370,pacific cod
kappaT,0.09755179347061986,0.007290580401286907,176,20370,pacific cod
kappaST,511.51299446684425,511.5127102944732,176,20370,pacific cod
gamma_j,0.18244300263135232,0.16397021185023214,176,20370,pacific cod
gamma_j,-0.06388733334251072,-0.07769605175039387,176,20370,pacific cod
beta_k,6.8097527935516995,7.09673857110379,176,20370,pacific cod
ln_tauO,3.33152360175751,3.2920459203495662,176,20370,pacific cod
ln_tauE,3.339063835237191,3.3569468073075726,176,20370,pacific cod
ln_kappa,-4.337357011415859,-4.35858173940258,176,20370,pacific cod
ln_phi,1.0043015446591586,1.01529516583726,176,20370,pacific cod
logit_rhoE,0.08176114780535944,0.015632522360228225,176,20370,pacific cod
finv_power,0.6994787873126201,0.6709691506571293,176,20370,pacific cod
log_kappaS,0.2764394492287332,0.2673977769719229,177,17837,pacific cod
kappaT,0.09755179347061986,0.00958891786805723,177,17837,pacific cod
kappaST,511.51299446684425,511.51299181902357,177,17837,pacific cod
gamma_j,0.18244300263135232,0.17214827767840069,177,17837,pacific cod
gamma_j,-0.06388733334251072,-0.05862765356288262,177,17837,pacific cod
beta_k,6.8097527935516995,6.658909321771681,177,17837,pacific cod
ln_tauO,3.33152360175751,3.37352743708582,177,17837,pacific cod
ln_tauE,3.339063835237191,3.3244571383857155,177,17837,pacific cod
ln_kappa,-4.337357011415859,-4.344919410617502,177,17837,pacific cod
ln_phi,1.0043015446591586,0.9839734344765568,177,17837,pacific cod
logit_rhoE,0.08176114780535944,0.07054019973516415,177,17837,pacific cod
finv_power,0.6994787873126201,0.7098617666163874,177,17837,pacific cod
log_kappaS,0.2764394492287332,0.21236412726810364,178,10445,pacific cod
kappaT,0.09755179347061986,0.08699596337148936,178,10445,pacific cod
kappaST,511.51299446684425,511.51304816338177,178,10445,pacific cod
gamma_j,0.18244300263135232,0.15407272223846122,178,10445,pacific cod
gamma_j,-0.06388733334251072,-0.04916004803201593,178,10445,pacific cod
beta_k,6.8097527935516995,6.747887284835608,178,10445,pacific cod
ln_tauO,3.33152360175751,3.2463213683147107,178,10445,pacific cod
ln_tauE,3.339063835237191,3.357934400792696,178,10445,pacific cod
ln_kappa,-4.337357011415859,-4.351484778495168,178,10445,pacific cod
ln_phi,1.0043015446591586,1.0121526694132132,178,10445,pacific cod
logit_rhoE,0.08176114780535944,0.06276612410007062,178,10445,pacific cod
finv_power,0.6994787873126201,0.6960003417338746,178,10445,pacific cod
log_kappaS,0.2764394492287332,0.21205210622851323,179,26985,pacific cod
kappaT,0.09755179347061986,0.1758065780747822,179,26985,pacific cod
kappaST,511.51299446684425,511.51302823173324,179,26985,pacific cod
gamma_j,0.18244300263135232,0.23055212391218974,179,26985,pacific cod
gamma_j,-0.06388733334251072,-0.08200476784386579,179,26985,pacific cod
beta_k,6.8097527935516995,6.56687457792029,179,26985,pacific cod
ln_tauO,3.33152360175751,3.3324844983162047,179,26985,pacific cod
ln_tauE,3.339063835237191,3.3733074621305126,179,26985,pacific cod
ln_kappa,-4.337357011415859,-4.3822230734259655,179,26985,pacific cod
ln_phi,1.0043015446591586,1.001063215365229,179,26985,pacific cod
logit_rhoE,0.08176114780535944,0.1020976840231919,179,26985,pacific cod
finv_power,0.6994787873126201,0.6823710954602916,179,26985,pacific cod
log_kappaS,0.2764394492287332,0.18618496995936712,180,66549,pacific cod
kappaT,0.09755179347061986,0.07724027748065564,180,66549,pacific cod
kappaST,511.51299446684425,511.51307629946405,180,66549,pacific cod
gamma_j,0.18244300263135232,0.18280034231255277,180,66549,pacific cod
gamma_j,-0.06388733334251072,-0.06668095404017367,180,66549,pacific cod
beta_k,6.8097527935516995,6.864322575604788,180,66549,pacific cod
ln_tauO,3.33152360175751,3.407273627922489,180,66549,pacific cod
ln_tauE,3.339063835237191,3.270893691613338,180,66549,pacific cod
ln_kappa,-4.337357011415859,-4.292884844716815,180,66549,pacific cod
ln_phi,1.0043015446591586,1.0124930905820941,180,66549,pacific cod
logit_rhoE,0.08176114780535944,0.05047237698252345,180,66549,pacific cod
finv_power,0.6994787873126201,0.6731248146531954,180,66549,pacific cod
log_kappaS,0.2764394492287332,0.428060668705944,181,41882,pacific cod
kappaT,0.09755179347061986,0.06842047228767628,181,41882,pacific cod
kappaST,511.51299446684425,511.5128531321397,181,41882,pacific cod
gamma_j,0.18244300263135232,0.16779933603376498,181,41882,pacific cod
gamma_j,-0.06388733334251072,-0.06433952582132925,181,41882,pacific cod
beta_k,6.8097527935516995,6.695749362587723,181,41882,pacific cod
ln_tauO,3.33152360175751,3.351783781313259,181,41882,pacific cod
ln_tauE,3.339063835237191,3.36616207868838,181,41882,pacific cod
ln_kappa,-4.337357011415859,-4.324784157678813,181,41882,pacific cod
ln_phi,1.0043015446591586,1.0244844607233663,181,41882,pacific cod
logit_rhoE,0.08176114780535944,-0.036402333091919675,181,41882,pacific cod
finv_power,0.6994787873126201,0.6947677983081649,181,41882,pacific cod
log_kappaS,0.2764394492287332,0.15664705003163126,182,96308,pacific cod
kappaT,0.09755179347061986,0.12084556954060116,182,96308,pacific cod
kappaST,511.51299446684425,511.5130952648559,182,96308,pacific cod
gamma_j,0.18244300263135232,0.19744125352288264,182,96308,pacific cod
gamma_j,-0.06388733334251072,-0.05518715482405108,182,96308,pacific cod
beta_k,6.8097527935516995,6.700466130102486,182,96308,pacific cod
ln_tauO,3.33152360175751,3.3089195452015323,182,96308,pacific cod
ln_tauE,3.339063835237191,3.295601385388837,182,96308,pacific cod
ln_kappa,-4.337357011415859,-4.327336790373937,182,96308,pacific cod
ln_phi,1.0043015446591586,1.0000044310430944,182,96308,pacific cod
logit_rhoE,0.08176114780535944,0.04725348963834044,182,96308,pacific cod
finv_power,0.6994787873126201,0.7124279308487839,182,96308,pacific cod
log_kappaS,0.2764394492287332,0.1040947414330192,183,83431,pacific cod
kappaT,0.09755179347061986,0.14408291389913505,183,83431,pacific cod
kappaST,511.51299446684425,511.5130927067233,183,83431,pacific cod
gamma_j,0.18244300263135232,0.1496852157856942,183,83431,pacific cod
gamma_j,-0.06388733334251072,-0.052583861909899644,183,83431,pacific cod
beta_k,6.8097527935516995,7.019693445930502,183,83431,pacific cod
ln_tauO,3.33152360175751,3.327594278047015,183,83431,pacific cod
ln_tauE,3.339063835237191,3.3259110974276553,183,83431,pacific cod
ln_kappa,-4.337357011415859,-4.348654373990238,183,83431,pacific cod
ln_phi,1.0043015446591586,1.014273184584065,183,83431,pacific cod
logit_rhoE,0.08176114780535944,0.24463132265942203,183,83431,pacific cod
finv_power,0.6994787873126201,0.6894974479395064,183,83431,pacific cod
log_kappaS,0.2764394492287332,0.5943502856467983,184,19264,pacific cod
kappaT,0.09755179347061986,-0.0328418173702809,184,19264,pacific cod
kappaST,511.51299446684425,511.512688178179,184,19264,pacific cod
gamma_j,0.18244300263135232,0.1316829871837089,184,19264,pacific cod
gamma_j,-0.06388733334251072,-0.051842578786389426,184,19264,pacific cod
beta_k,6.8097527935516995,6.835204375530269,184,19264,pacific cod
ln_tauO,3.33152360175751,3.3427192115956283,184,19264,pacific cod
ln_tauE,3.339063835237191,3.3023777862784507,184,19264,pacific cod
ln_kappa,-4.337357011415859,-4.35823766771889,184,19264,pacific cod
ln_phi,1.0043015446591586,1.017192520083729,184,19264,pacific cod
logit_rhoE,0.08176114780535944,-0.09676602152020278,184,19264,pacific cod
finv_power,0.6994787873126201,0.6728955034317587,184,19264,pacific cod
log_kappaS,0.2764394492287332,0.29078249570623915,185,51652,pacific cod
kappaT,0.09755179347061986,0.1530914945596404,185,51652,pacific cod
kappaST,511.51299446684425,511.51299424057277,185,51652,pacific cod
gamma_j,0.18244300263135232,0.21748429652020282,185,51652,pacific cod
gamma_j,-0.06388733334251072,-0.06969493049126566,185,51652,pacific cod
beta_k,6.8097527935516995,7.240267699528976,185,51652,pacific cod
ln_tauO,3.33152360175751,3.3035200743956112,185,51652,pacific cod
ln_tauE,3.339063835237191,3.3191087892003743,185,51652,pacific cod
ln_kappa,-4.337357011415859,-4.3451831292911915,185,51652,pacific cod
ln_phi,1.0043015446591586,1.0067230539259502,185,51652,pacific cod
logit_rhoE,0.08176114780535944,-0.011122377121354464,185,51652,pacific cod
finv_power,0.6994787873126201,0.6840304669955857,185,51652,pacific cod
log_kappaS,0.2764394492287332,0.3970643942110223,186,97198,pacific cod
kappaT,0.09755179347061986,0.26142116764150763,186,97198,pacific cod
kappaST,511.51299446684425,511.51289159967837,186,97198,pacific cod
gamma_j,0.18244300263135232,0.22235848174973688,186,97198,pacific cod
gamma_j,-0.06388733334251072,-0.080748239329363,186,97198,pacific cod
beta_k,6.8097527935516995,6.725992525055992,186,97198,pacific cod
ln_tauO,3.33152360175751,3.4183812297337477,186,97198,pacific cod
ln_tauE,3.339063835237191,3.364091665784606,186,97198,pacific cod
ln_kappa,-4.337357011415859,-4.369927335898611,186,97198,pacific cod
ln_phi,1.0043015446591586,0.9913958806436148,186,97198,pacific cod
logit_rhoE,0.08176114780535944,0.08961622556091399,186,97198,pacific cod
finv_power,0.6994787873126201,0.7128735094689385,186,97198,pacific cod
log_kappaS,0.2764394492287332,0.31993831051672383,187,44696,pacific cod
kappaT,0.09755179347061986,0.13944774296860626,187,44696,pacific cod
kappaST,511.51299446684425,511.5129650368403,187,44696,pacific cod
gamma_j,0.18244300263135232,0.2143859028642818,187,44696,pacific cod
gamma_j,-0.06388733334251072,-0.05217962535690986,187,44696,pacific cod
beta_k,6.8097527935516995,6.877645650867823,187,44696,pacific cod
ln_tauO,3.33152360175751,3.3737537554404997,187,44696,pacific cod
ln_tauE,3.339063835237191,3.311533026972883,187,44696,pacific cod
ln_kappa,-4.337357011415859,-4.320303653425349,187,44696,pacific cod
ln_phi,1.0043015446591586,0.9933253221071648,187,44696,pacific cod
logit_rhoE,0.08176114780535944,0.02937198840119977,187,44696,pacific cod
finv_power,0.6994787873126201,0.7304977845539471,187,44696,pacific cod
log_kappaS,0.2764394492287332,0.4232366812277736,188,20192,pacific cod
kappaT,0.09755179347061986,0.10934086970966862,188,20192,pacific cod
kappaST,511.51299446684425,511.5128744022618,188,20192,pacific cod
gamma_j,0.18244300263135232,0.22628417707778045,188,20192,pacific cod
gamma_j,-0.06388733334251072,-0.08162661522731478,188,20192,pacific cod
beta_k,6.8097527935516995,6.8436025220489345,188,20192,pacific cod
ln_tauO,3.33152360175751,3.308063766653405,188,20192,pacific cod
ln_tauE,3.339063835237191,3.3647405192533197,188,20192,pacific cod
ln_kappa,-4.337357011415859,-4.388302500885955,188,20192,pacific cod
ln_phi,1.0043015446591586,1.0070985429059038,188,20192,pacific cod
logit_rhoE,0.08176114780535944,0.08368133225195093,188,20192,pacific cod
finv_power,0.6994787873126201,0.693961815084026,188,20192,pacific cod
log_kappaS,0.2764394492287332,0.13475902790618133,189,28741,pacific cod
kappaT,0.09755179347061986,0.19216308543398533,189,28741,pacific cod
kappaST,511.51299446684425,511.51312971952444,189,28741,pacific cod
gamma_j,0.18244300263135232,0.20825813878901994,189,28741,pacific cod
gamma_j,-0.06388733334251072,-0.05751272287529651,189,28741,pacific cod
beta_k,6.8097527935516995,6.552688631657205,189,28741,pacific cod
ln_tauO,3.33152360175751,3.419145062098013,189,28741,pacific cod
ln_tauE,3.339063835237191,3.422868016810063,189,28741,pacific cod
ln_kappa,-4.337357011415859,-4.43904034054162,189,28741,pacific cod
ln_phi,1.0043015446591586,0.998285779572399,189,28741,pacific cod
logit_rhoE,0.08176114780535944,0.14797287922789001,189,28741,pacific cod
finv_power,0.6994787873126201,0.7191746956309911,189,28741,pacific cod
log_kappaS,0.2764394492287332,0.22262868554801044,190,56949,pacific cod
kappaT,0.09755179347061986,0.07025098219886741,190,56949,pacific cod
kappaST,511.51299446684425,511.5130635969831,190,56949,pacific cod
gamma_j,0.18244300263135232,0.179384222001937,190,56949,pacific cod
gamma_j,-0.06388733334251072,-0.0668195115639415,190,56949,pacific cod
beta_k,6.8097527935516995,6.961164014623077,190,56949,pacific cod
ln_tauO,3.33152360175751,3.3799365697322545,190,56949,pacific cod
ln_tauE,3.339063835237191,3.3948233991225525,190,56949,pacific cod
ln_kappa,-4.337357011415859,-4.3797393648250225,190,56949,pacific cod
ln_phi,1.0043015446591586,1.0134234013576715,190,56949,pacific cod
logit_rhoE,0.08176114780535944,0.1287479590157308,190,56949,pacific cod
finv_power,0.6994787873126201,0.6885297470050163,190,56949,pacific cod
log_kappaS,0.2764394492287332,0.06900812291077715,191,2741,pacific cod
kappaT,0.09755179347061986,0.13356072914929124,191,2741,pacific cod
kappaST,511.51299446684425,511.51316499517833,191,2741,pacific cod
gamma_j,0.18244300263135232,0.1905979300651365,191,2741,pacific cod
gamma_j,-0.06388733334251072,-0.059102527083582004,191,2741,pacific cod
beta_k,6.8097527935516995,6.784703108869471,191,2741,pacific cod
ln_tauO,3.33152360175751,3.3566207508079797,191,2741,pacific cod
ln_tauE,3.339063835237191,3.332307512657507,191,2741,pacific cod
ln_kappa,-4.337357011415859,-4.3582708089921125,191,2741,pacific cod
ln_phi,1.0043015446591586,1.0115285496420723,191,2741,pacific cod
logit_rhoE,0.08176114780535944,-0.025813814364152376,191,2741,pacific cod
finv_power,0.6994787873126201,0.680943153536015,191,2741,pacific cod
log_kappaS,0.2764394492287332,0.316794479943804,192,74660,pacific cod
kappaT,0.09755179347061986,-0.06884120910127825,192,74660,pacific cod
kappaST,511.51299446684425,511.5129849473835,192,74660,pacific cod
gamma_j,0.18244300263135232,0.1385915265414152,192,74660,pacific cod
gamma_j,-0.06388733334251072,-0.042213809178988725,192,74660,pacific cod
beta_k,6.8097527935516995,7.098797461522517,192,74660,pacific cod
ln_tauO,3.33152360175751,3.167855721216863,192,74660,pacific cod
ln_tauE,3.339063835237191,3.4139115388059085,192,74660,pacific cod
ln_kappa,-4.337357011415859,-4.398795878877763,192,74660,pacific cod
ln_phi,1.0043015446591586,0.9862389523509061,192,74660,pacific cod
logit_rhoE,0.08176114780535944,0.19547613694682495,192,74660,pacific cod
finv_power,0.6994787873126201,0.732028098224047,192,74660,pacific cod
log_kappaS,0.2764394492287332,0.24166506923031522,193,77621,pacific cod
kappaT,0.09755179347061986,0.11291087492907297,193,77621,pacific cod
kappaST,511.51299446684425,511.5130292658602,193,77621,pacific cod
gamma_j,0.18244300263135232,0.18486973196100734,193,77621,pacific cod
gamma_j,-0.06388733334251072,-0.0648350263937108,193,77621,pacific cod
beta_k,6.8097527935516995,6.796907719688856,193,77621,pacific cod
ln_tauO,3.33152360175751,3.4896459611957544,193,77621,pacific cod
ln_tauE,3.339063835237191,3.311021986287369,193,77621,pacific cod
ln_kappa,-4.337357011415859,-4.304615123613924,193,77621,pacific cod
ln_phi,1.0043015446591586,0.9998157238675699,193,77621,pacific cod
logit_rhoE,0.08176114780535944,0.011860473480520078,193,77621,pacific cod
finv_power,0.6994787873126201,0.6868484459668956,193,77621,pacific cod
log_kappaS,0.2764394492287332,0.08145958407837957,194,66535,pacific cod
kappaT,0.09755179347061986,0.14776641594550238,194,66535,pacific cod
kappaST,511.51299446684425,511.5131699214958,194,66535,pacific cod
gamma_j,0.18244300263135232,0.17836437340735362,194,66535,pacific cod
gamma_j,-0.06388733334251072,-0.052004645117263486,194,66535,pacific cod
beta_k,6.8097527935516995,6.512884300370307,194,66535,pacific cod
ln_tauO,3.33152360175751,3.1867744104133333,194,66535,pacific cod
ln_tauE,3.339063835237191,3.185190582075738,194,66535,pacific cod
ln_kappa,-4.337357011415859,-4.174223958572739,194,66535,pacific cod
ln_phi,1.0043015446591586,0.9874503839000176,194,66535,pacific cod
logit_rhoE,0.08176114780535944,0.06418676499575375,194,66535,pacific cod
finv_power,0.6994787873126201,0.7184701483149769,194,66535,pacific cod
log_kappaS,0.2764394492287332,0.17977198600332028,195,4302,pacific cod
kappaT,0.09755179347061986,0.2264739712972213,195,4302,pacific cod
kappaST,511.51299446684425,511.513090794193,195,4302,pacific cod
gamma_j,0.18244300263135232,0.2064974989144991,195,4302,pacific cod
gamma_j,-0.06388733334251072,-0.09212883580770274,195,4302,pacific cod
beta_k,6.8097527935516995,6.548497268113438,195,4302,pacific cod
ln_tauO,3.33152360175751,3.3806716592963744,195,4302,pacific cod
ln_tauE,3.339063835237191,3.34727196046021,195,4302,pacific cod
ln_kappa,-4.337357011415859,-4.3384708473947375,195,4302,pacific cod
ln_phi,1.0043015446591586,1.0158243874788053,195,4302,pacific cod
logit_rhoE,0.08176114780535944,0.10891909281616216,195,4302,pacific cod
finv_power,0.6994787873126201,0.6954550505668177,195,4302,pacific cod
log_kappaS,0.2764394492287332,0.524680604420552,196,6920,pacific cod
kappaT,0.09755179347061986,-0.0585808401234571,196,6920,pacific cod
kappaST,511.51299446684425,511.5127404698782,196,6920,pacific cod
gamma_j,0.18244300263135232,0.16501716304082467,196,6920,pacific cod
gamma_j,-0.06388733334251072,-0.04558693953845051,196,6920,pacific cod
beta_k,6.8097527935516995,6.637261815514876,196,6920,pacific cod
ln_tauO,3.33152360175751,3.280755695769891,196,6920,pacific cod
ln_tauE,3.339063835237191,3.323847606443729,196,6920,pacific cod
ln_kappa,-4.337357011415859,-4.332481388664747,196,6920,pacific cod
ln_phi,1.0043015446591586,1.00175360196306,196,6920,pacific cod
logit_rhoE,0.08176114780535944,0.23932685275952734,196,6920,pacific cod
finv_power,0.6994787873126201,0.7006422802606607,196,6920,pacific cod
log_kappaS,0.2764394492287332,0.08537459371815714,197,23547,pacific cod
kappaT,0.09755179347061986,0.17074879562034562,197,23547,pacific cod
kappaST,511.51299446684425,511.5131552404211,197,23547,pacific cod
gamma_j,0.18244300263135232,0.20197488572704797,197,23547,pacific cod
gamma_j,-0.06388733334251072,-0.06035060736381695,197,23547,pacific cod
beta_k,6.8097527935516995,7.279597699697315,197,23547,pacific cod
ln_tauO,3.33152360175751,3.398540238102348,197,23547,pacific cod
ln_tauE,3.339063835237191,3.386743967008455,197,23547,pacific cod
ln_kappa,-4.337357011415859,-4.350940951563638,197,23547,pacific cod
ln_phi,1.0043015446591586,1.0152971410165688,197,23547,pacific cod
logit_rhoE,0.08176114780535944,0.06176582548604603,197,23547,pacific cod
finv_power,0.6994787873126201,0.6955186740866253,197,23547,pacific cod
log_kappaS,0.2764394492287332,0.1952853977382477,198,4899,pacific cod
kappaT,0.09755179347061986,0.15212471181925397,198,4899,pacific cod
kappaST,511.51299446684425,511.51308352139563,198,4899,pacific cod
gamma_j,0.18244300263135232,0.2074502923538685,198,4899,pacific cod
gamma_j,-0.06388733334251072,-0.08545710273315149,198,4899,pacific cod
beta_k,6.8097527935516995,6.985947452116783,198,4899,pacific cod
ln_tauO,3.33152360175751,3.3547725576104215,198,4899,pacific cod
ln_tauE,3.339063835237191,3.2792237269144406,198,4899,pacific cod
ln_kappa,-4.337357011415859,-4.2883184998695265,198,4899,pacific cod
ln_phi,1.0043015446591586,1.0138645315294665,198,4899,pacific cod
logit_rhoE,0.08176114780535944,0.10252497566649027,198,4899,pacific cod
finv_power,0.6994787873126201,0.6811891893858766,198,4899,pacific cod
log_kappaS,0.2764394492287332,0.21392759216376478,199,12387,pacific cod
kappaT,0.09755179347061986,0.10377584568229162,199,12387,pacific cod
kappaST,511.51299446684425,511.51305305613613,199,12387,pacific cod
gamma_j,0.18244300263135232,0.2323573152541499,199,12387,pacific cod
gamma_j,-0.06388733334251072,-0.058294003208132834,199,12387,pacific cod
beta_k,6.8097527935516995,6.575207821624688,199,12387,pacific cod
ln_tauO,3.33152360175751,3.3397997303431173,199,12387,pacific cod
ln_tauE,3.339063835237191,3.428341518810037,199,12387,pacific cod
ln_kappa,-4.337357011415859,-4.402160617057397,199,12387,pacific cod
ln_phi,1.0043015446591586,0.994658930377141,199,12387,pacific cod
logit_rhoE,0.08176114780535944,0.06185019295308731,199,12387,pacific cod
finv_power,0.6994787873126201,0.7010769411173605,199,12387,pacific cod
log_kappaS,0.2764394492287332,0.29565805284013036,200,25146,pacific cod
kappaT,0.09755179347061986,0.12065057194827378,200,25146,pacific cod
kappaST,511.51299446684425,511.51299198868224,200,25146,pacific cod
gamma_j,0.18244300263135232,0.18830346647942772,200,25146,pacific cod
gamma_j,-0.06388733334251072,-0.06866382169270449,200,25146,pacific cod
beta_k,6.8097527935516995,7.013536365198228,200,25146,pacific cod
ln_tauO,3.33152360175751,3.351249730161723,200,25146,pacific cod
ln_tauE,3.339063835237191,3.2971212428807615,200,25146,pacific cod
ln_kappa,-4.337357011415859,-4.297921878220492,200,25146,pacific cod
ln_phi,1.0043015446591586,1.0028781537727838,200,25146,pacific cod
logit_rhoE,0.08176114780535944,0.015117419494536932,200,25146,pacific cod
finv_power,0.6994787873126201,0.7103966503793531,200,25146,pacific cod
log_kappaS,0.2764394492287332,0.041347807437571216,201,50323,pacific cod
kappaT,0.09755179347061986,0.2442818766956844,201,50323,pacific cod
kappaST,511.51299446684425,511.5132525207918,201,50323,pacific cod
gamma_j,0.18244300263135232,0.20121839305978578,201,50323,pacific cod
gamma_j,-0.06388733334251072,-0.08979521759934501,201,50323,pacific cod
beta_k,6.8097527935516995,6.83787160060487,201,50323,pacific cod
ln_tauO,3.33152360175751,3.344112267364121,201,50323,pacific cod
ln_tauE,3.339063835237191,3.340044437985706,201,50323,pacific cod
ln_kappa,-4.337357011415859,-4.35062563487703,201,50323,pacific cod
ln_phi,1.0043015446591586,1.004521528073686,201,50323,pacific cod
logit_rhoE,0.08176114780535944,0.2651145653171538,201,50323,pacific cod
finv_power,0.6994787873126201,0.6789756143409642,201,50323,pacific cod
log_kappaS,0.2764394492287332,0.6099990230443215,202,31879,pacific cod
kappaT,0.09755179347061986,-0.08301594129740146,202,31879,pacific cod
kappaST,511.51299446684425,511.5126769381475,202,31879,pacific cod
gamma_j,0.18244300263135232,0.18069759057162235,202,31879,pacific cod
gamma_j,-0.06388733334251072,-0.057692698597618226,202,31879,pacific cod
beta_k,6.8097527935516995,7.002249283067519,202,31879,pacific cod
ln_tauO,3.33152360175751,3.239386117117632,202,31879,pacific cod
ln_tauE,3.339063835237191,3.3494938032864248,202,31879,pacific cod
ln_kappa,-4.337357011415859,-4.289851040273141,202,31879,pacific cod
ln_phi,1.0043015446591586,0.962003711762294,202,31879,pacific cod
logit_rhoE,0.08176114780535944,0.15713977691608755,202,31879,pacific cod
finv_power,0.6994787873126201,0.7400835643472287,202,31879,pacific cod
log_kappaS,0.2764394492287332,0.26919441939557354,203,81561,pacific cod
kappaT,0.09755179347061986,0.06998744889572077,203,81561,pacific cod
kappaST,511.51299446684425,511.51300028885487,203,81561,pacific cod
gamma_j,0.18244300263135232,0.18146391184215843,203,81561,pacific cod
gamma_j,-0.06388733334251072,-0.06528430679006846,203,81561,pacific cod
beta_k,6.8097527935516995,6.9938529459837975,203,81561,pacific cod
ln_tauO,3.33152360175751,3.274872811509893,203,81561,pacific cod
ln_tauE,3.339063835237191,3.3895268102729768,203,81561,pacific cod
ln_kappa,-4.337357011415859,-4.376648956882698,203,81561,pacific cod
ln_phi,1.0043015446591586,1.021422688563903,203,81561,pacific cod
logit_rhoE,0.08176114780535944,0.20395937638011877,203,81561,pacific cod
finv_power,0.6994787873126201,0.6811275363862511,203,81561,pacific cod
log_kappaS,0.2764394492287332,0.238371752238688,204,10251,pacific cod
kappaT,0.09755179347061986,0.0439395888242537,204,10251,pacific cod
kappaST,511.51299446684425,511.51302423751576,204,10251,pacific cod
gamma_j,0.18244300263135232,0.16409525024964233,204,10251,pacific cod
gamma_j,-0.06388733334251072,-0.04613424033302565,204,10251,pacific cod
beta_k,6.8097527935516995,6.5927857235964185,204,10251,pacific cod
ln_tauO,3.33152360175751,3.317462877041651,204,10251,pacific cod
ln_tauE,3.339063835237191,3.32396260998084,204,10251,pacific cod
ln_kappa,-4.337357011415859,-4.3232302134743525,204,10251,pacific cod
ln_phi,1.0043015446591586,1.0042906998912449,204,10251,pacific cod
logit_rhoE,0.08176114780535944,0.09844283947456596,204,10251,pacific cod
finv_power,0.6994787873126201,0.6923393964014377,204,10251,pacific cod
log_kappaS,0.2764394492287332,0.21368567364029842,205,34632,pacific cod
kappaT,0.09755179347061986,0.12874359640054592,205,34632,pacific cod
kappaST,511.51299446684425,511.513091669745,205,34632,pacific cod
gamma_j,0.18244300263135232,0.20349378349574615,205,34632,pacific cod
gamma_j,-0.06388733334251072,-0.051704003015724496,205,34632,pacific cod
beta_k,6.8097527935516995,7.262031009656103,205,34632,pacific cod
ln_tauO,3.33152360175751,3.2803051957686007,205,34632,pacific cod
ln_tauE,3.339063835237191,3.328873864110578,205,34632,pacific cod
ln_kappa,-4.337357011415859,-4.311657099331251,205,34632,pacific cod
ln_phi,1.0043015446591586,1.0297233789149909,205,34632,pacific cod
logit_rhoE,0.08176114780535944,0.023162103622941712,205,34632,pacific cod
finv_power,0.6994787873126201,0.6577985880396118,205,34632,pacific cod
log_kappaS,0.2764394492287332,0.05419649102484254,206,12117,pacific cod
kappaT,0.09755179347061986,0.19230467645883387,206,12117,pacific cod
kappaST,511.51299446684425,511.5131759708904,206,12117,pacific cod
gamma_j,0.18244300263135232,0.19345420886708106,206,12117,pacific cod
gamma_j,-0.06388733334251072,-0.06327091758859374,206,12117,pacific cod
beta_k,6.8097527935516995,6.777385575738167,206,12117,pacific cod
ln_tauO,3.33152360175751,3.3004719253717054,206,12117,pacific cod
ln_tauE,3.339063835237191,3.363590379979508,206,12117,pacific cod
ln_kappa,-4.337357011415859,-4.328590647833506,206,12117,pacific cod
ln_phi,1.0043015446591586,1.0153842506699897,206,12117,pacific cod
logit_rhoE,0.08176114780535944,0.08013797345547806,206,12117,pacific cod
finv_power,0.6994787873126201,0.6813494131125722,206,12117,pacific cod
log_kappaS,0.2764394492287332,0.4724773313697037,207,19562,pacific cod
kappaT,0.09755179347061986,0.17226958948628504,207,19562,pacific cod
kappaST,511.51299446684425,511.51279375886605,207,19562,pacific cod
gamma_j,0.18244300263135232,0.22379565992075728,207,19562,pacific cod
gamma_j,-0.06388733334251072,-0.06417750645687482,207,19562,pacific cod
beta_k,6.8097527935516995,7.164322582010352,207,19562,pacific cod
ln_tauO,3.33152360175751,3.2947758192657535,207,19562,pacific cod
ln_tauE,3.339063835237191,3.3334018933770175,207,19562,pacific cod
ln_kappa,-4.337357011415859,-4.249931367870409,207,19562,pacific cod
ln_phi,1.0043015446591586,1.0278328189676091,207,19562,pacific cod
logit_rhoE,0.08176114780535944,0.2604743501862407,207,19562,pacific cod
finv_power,0.6994787873126201,0.6771436743114926,207,19562,pacific cod
log_kappaS,0.2764394492287332,0.2989388451250236,208,56414,pacific cod
kappaT,0.09755179347061986,0.08679603078624636,208,56414,pacific cod
kappaST,511.51299446684425,511.5129541073024,208,56414,pacific cod
gamma_j,0.18244300263135232,0.20907735945563866,208,56414,pacific cod
gamma_j,-0.06388733334251072,-0.051289226312052905,208,56414,pacific cod
beta_k,6.8097527935516995,7.254388663279029,208,56414,pacific cod
ln_tauO,3.33152360175751,3.2302212710660267,208,56414,pacific cod
ln_tauE,3.339063835237191,3.3435683495102886,208,56414,pacific cod
ln_kappa,-4.337357011415859,-4.342449041818517,208,56414,pacific cod
