par_name,par_true,par_hat,iter,seed,type,AIC,species
ln_tauO,2.495122826058058,2.531657323251671,83,18325,1-010,9050.612364789089,capelin
ln_tauE,2.4760094040671055,2.416362859385435,83,18325,1-010,9050.612364789089,capelin
ln_kappa,-4.481140234499602,-4.456005655713096,83,18325,1-010,9050.612364789089,capelin
ln_phi,-0.2822198315577172,-0.2922925932155091,83,18325,1-010,9050.612364789089,capelin
logit_rhoE,-1.508357337467413,-1.4811890039137385,83,18325,1-010,9050.612364789089,capelin
finv_power,-0.0661746743852703,-0.08677610627842845,83,18325,1-010,9050.612364789089,capelin
log_kappaS,-3.875531477279689,-3.5893920303803335,83,18325,1-110,9045.877232957773,capelin
kappaT,2.312335730956876,1.5109119413947447,83,18325,1-110,9045.877232957773,capelin
gamma_j,-1.6722477746567348,-1.127553830329239,83,18325,1-110,9045.877232957773,capelin
gamma_j,-1.6722477746567348,-0.23959329458946607,83,18325,1-110,9045.877232957773,capelin
beta_k,-3.907675738449672,-2.8941879745309627,83,18325,1-110,9045.877232957773,capelin
ln_tauO,2.495122826058058,2.5317250578444965,83,18325,1-110,9045.877232957773,capelin
ln_tauE,2.4760094040671055,2.4178833852663795,83,18325,1-110,9045.877232957773,capelin
ln_kappa,-4.481140234499602,-4.456395996711404,83,18325,1-110,9045.877232957773,capelin
ln_phi,-0.2822198315577172,-0.29332434615714204,83,18325,1-110,9045.877232957773,capelin
logit_rhoE,-1.508357337467413,-1.4918042468252373,83,18325,1-110,9045.877232957773,capelin
finv_power,-0.0661746743852703,-0.08731580021701316,83,18325,1-110,9045.877232957773,capelin
gamma_j,-1.6722477746567348,-0.37941582584211775,84,3047,1-000,8650.119773009032,capelin
gamma_j,-1.6722477746567348,-0.01702383760828298,84,3047,1-000,8650.119773009032,capelin
beta_k,-3.907675738449672,-2.4196459369425125,84,3047,1-000,8650.119773009032,capelin
ln_tauO,2.495122826058058,2.509212426500981,84,3047,1-000,8650.119773009032,capelin
ln_tauE,2.4760094040671055,2.384960930278623,84,3047,1-000,8650.119773009032,capelin
ln_kappa,-4.481140234499602,-4.441017657799488,84,3047,1-000,8650.119773009032,capelin
ln_phi,-0.2822198315577172,-0.32823435711038845,84,3047,1-000,8650.119773009032,capelin
logit_rhoE,-1.508357337467413,-1.3588458000854797,84,3047,1-000,8650.119773009032,capelin
finv_power,-0.0661746743852703,-0.08189212270844977,84,3047,1-000,8650.119773009032,capelin
log_kappaS,-3.875531477279689,-3.756626542300927,84,3047,1-100,8638.599832913445,capelin
gamma_j,-1.6722477746567348,-0.6849552844950997,84,3047,1-100,8638.599832913445,capelin
gamma_j,-1.6722477746567348,-0.013789636257509733,84,3047,1-100,8638.599832913445,capelin
beta_k,-3.907675738449672,-2.443880512563619,84,3047,1-100,8638.599832913445,capelin
ln_tauO,2.495122826058058,2.5062595169704105,84,3047,1-100,8638.599832913445,capelin
ln_tauE,2.4760094040671055,2.379782028444922,84,3047,1-100,8638.599832913445,capelin
ln_kappa,-4.481140234499602,-4.431652382783724,84,3047,1-100,8638.599832913445,capelin
ln_phi,-0.2822198315577172,-0.3308298756642441,84,3047,1-100,8638.599832913445,capelin
logit_rhoE,-1.508357337467413,-1.400429106794781,84,3047,1-100,8638.599832913445,capelin
finv_power,-0.0661746743852703,-0.08302062579659433,84,3047,1-100,8638.599832913445,capelin
kappaT,2.312335730956876,0.9848407991815573,84,3047,1-010,8635.540920704512,capelin
gamma_j,-1.6722477746567348,-0.7911387489020472,84,3047,1-010,8635.540920704512,capelin
gamma_j,-1.6722477746567348,-0.09893631683393679,84,3047,1-010,8635.540920704512,capelin
beta_k,-3.907675738449672,-2.397169832079251,84,3047,1-010,8635.540920704512,capelin
ln_tauO,2.495122826058058,2.498121649006621,84,3047,1-010,8635.540920704512,capelin
ln_tauE,2.4760094040671055,2.374256792903846,84,3047,1-010,8635.540920704512,capelin
ln_kappa,-4.481140234499602,-4.420081448698245,84,3047,1-010,8635.540920704512,capelin
ln_phi,-0.2822198315577172,-0.3301778887324005,84,3047,1-010,8635.540920704512,capelin
logit_rhoE,-1.508357337467413,-1.4352891272107822,84,3047,1-010,8635.540920704512,capelin
finv_power,-0.0661746743852703,-0.08271183850049657,84,3047,1-010,8635.540920704512,capelin
log_kappaS,-3.875531477279689,-3.734553541300858,84,3047,1-110,8625.044545001045,capelin
kappaT,2.312335730956876,1.165434549607413,84,3047,1-110,8625.044545001045,capelin
gamma_j,-1.6722477746567348,-1.2557681361748987,84,3047,1-110,8625.044545001045,capelin
gamma_j,-1.6722477746567348,-0.0855687507613522,84,3047,1-110,8625.044545001045,capelin
beta_k,-3.907675738449672,-2.437324109215314,84,3047,1-110,8625.044545001045,capelin
ln_tauO,2.495122826058058,2.498682095016496,84,3047,1-110,8625.044545001045,capelin
ln_tauE,2.4760094040671055,2.3740081862879636,84,3047,1-110,8625.044545001045,capelin
ln_kappa,-4.481140234499602,-4.416848732447787,84,3047,1-110,8625.044545001045,capelin
ln_phi,-0.2822198315577172,-0.3313035834181638,84,3047,1-110,8625.044545001045,capelin
logit_rhoE,-1.508357337467413,-1.4497353979373662,84,3047,1-110,8625.044545001045,capelin
finv_power,-0.0661746743852703,-0.08313969683387107,84,3047,1-110,8625.044545001045,capelin
gamma_j,-1.6722477746567348,-0.36190892582282697,85,95396,1-000,5053.192925788011,capelin
gamma_j,-1.6722477746567348,0.021673098370412563,85,95396,1-000,5053.192925788011,capelin
beta_k,-3.907675738449672,-3.7232616615615286,85,95396,1-000,5053.192925788011,capelin
ln_tauO,2.495122826058058,2.5973635922669174,85,95396,1-000,5053.192925788011,capelin
ln_tauE,2.4760094040671055,2.5212596699794485,85,95396,1-000,5053.192925788011,capelin
ln_kappa,-4.481140234499602,-4.586300613200079,85,95396,1-000,5053.192925788011,capelin
ln_phi,-0.2822198315577172,-0.28836072088252257,85,95396,1-000,5053.192925788011,capelin
logit_rhoE,-1.508357337467413,-1.0481054236960439,85,95396,1-000,5053.192925788011,capelin
finv_power,-0.0661746743852703,-0.06485563461058097,85,95396,1-000,5053.192925788011,capelin
log_kappaS,-3.875531477279689,-3.663484211887732,85,95396,1-100,5049.445726344009,capelin
gamma_j,-1.6722477746567348,-0.6150337224735438,85,95396,1-100,5049.445726344009,capelin
gamma_j,-1.6722477746567348,0.015440712796442097,85,95396,1-100,5049.445726344009,capelin
beta_k,-3.907675738449672,-3.7267919494243005,85,95396,1-100,5049.445726344009,capelin
ln_tauO,2.495122826058058,2.5922951137688774,85,95396,1-100,5049.445726344009,capelin
ln_tauE,2.4760094040671055,2.517622180823139,85,95396,1-100,5049.445726344009,capelin
ln_kappa,-4.481140234499602,-4.58089621467751,85,95396,1-100,5049.445726344009,capelin
ln_phi,-0.2822198315577172,-0.2894036045856794,85,95396,1-100,5049.445726344009,capelin
logit_rhoE,-1.508357337467413,-1.0758136303055446,85,95396,1-100,5049.445726344009,capelin
finv_power,-0.0661746743852703,-0.06501716255282966,85,95396,1-100,5049.445726344009,capelin
kappaT,2.312335730956876,1.229119654369137,85,95396,1-010,5041.397084238994,capelin
gamma_j,-1.6722477746567348,-0.8939501080666126,85,95396,1-010,5041.397084238994,capelin
gamma_j,-1.6722477746567348,-0.031945728254998855,85,95396,1-010,5041.397084238994,capelin
beta_k,-3.907675738449672,-3.6851311327831753,85,95396,1-010,5041.397084238994,capelin
ln_tauO,2.495122826058058,2.5873702579715605,85,95396,1-010,5041.397084238994,capelin
ln_tauE,2.4760094040671055,2.512972534436462,85,95396,1-010,5041.397084238994,capelin
ln_kappa,-4.481140234499602,-4.563245777379395,85,95396,1-010,5041.397084238994,capelin
ln_phi,-0.2822198315577172,-0.2886742478651231,85,95396,1-010,5041.397084238994,capelin
logit_rhoE,-1.508357337467413,-1.1219124183675864,85,95396,1-010,5041.397084238994,capelin
finv_power,-0.0661746743852703,-0.06527253749374086,85,95396,1-010,5041.397084238994,capelin
log_kappaS,-3.875531477279689,-3.9249346564419554,85,95396,1-110,5029.91505650026,capelin
kappaT,2.312335730956876,2.2297255814249524,85,95396,1-110,5029.91505650026,capelin
gamma_j,-1.6722477746567348,-1.7833319373935803,85,95396,1-110,5029.91505650026,capelin
gamma_j,-1.6722477746567348,-0.014715219804684952,85,95396,1-110,5029.91505650026,capelin
beta_k,-3.907675738449672,-3.749145577030751,85,95396,1-110,5029.91505650026,capelin
ln_tauO,2.495122826058058,2.5833008082296063,85,95396,1-110,5029.91505650026,capelin
ln_tauE,2.4760094040671055,2.5122879304325463,85,95396,1-110,5029.91505650026,capelin
ln_kappa,-4.481140234499602,-4.560998737227471,85,95396,1-110,5029.91505650026,capelin
ln_phi,-0.2822198315577172,-0.29086064990781196,85,95396,1-110,5029.91505650026,capelin
logit_rhoE,-1.508357337467413,-1.176730851361274,85,95396,1-110,5029.91505650026,capelin
finv_power,-0.0661746743852703,-0.0657521099068079,85,95396,1-110,5029.91505650026,capelin
gamma_j,-1.6722477746567348,-0.5053527068357302,86,43583,1-000,6536.400075966016,capelin
gamma_j,-1.6722477746567348,-0.09004668565592924,86,43583,1-000,6536.400075966016,capelin
beta_k,-3.907675738449672,-3.63921288648145,86,43583,1-000,6536.400075966016,capelin
ln_tauO,2.495122826058058,2.7185682331636967,86,43583,1-000,6536.400075966016,capelin
ln_tauE,2.4760094040671055,2.410115166547064,86,43583,1-000,6536.400075966016,capelin
ln_kappa,-4.481140234499602,-4.517529527349228,86,43583,1-000,6536.400075966016,capelin
ln_phi,-0.2822198315577172,-0.3510888398736721,86,43583,1-000,6536.400075966016,capelin
logit_rhoE,-1.508357337467413,-1.3005864397565732,86,43583,1-000,6536.400075966016,capelin
finv_power,-0.0661746743852703,-0.08685817535059774,86,43583,1-000,6536.400075966016,capelin
log_kappaS,-3.875531477279689,-3.0811564036226127,86,43583,1-100,6536.478184948934,capelin
gamma_j,-1.6722477746567348,-0.6390819240087211,86,43583,1-100,6536.478184948934,capelin
gamma_j,-1.6722477746567348,-0.09959713879320913,86,43583,1-100,6536.478184948934,capelin
beta_k,-3.907675738449672,-3.6439201524656095,86,43583,1-100,6536.478184948934,capelin
ln_tauO,2.495122826058058,2.718262855130146,86,43583,1-100,6536.478184948934,capelin
ln_tauE,2.4760094040671055,2.41269999364393,86,43583,1-100,6536.478184948934,capelin
ln_kappa,-4.481140234499602,-4.5187654407828814,86,43583,1-100,6536.478184948934,capelin
ln_phi,-0.2822198315577172,-0.3502145661740013,86,43583,1-100,6536.478184948934,capelin
logit_rhoE,-1.508357337467413,-1.316155787287147,86,43583,1-100,6536.478184948934,capelin
finv_power,-0.0661746743852703,-0.08658096709443505,86,43583,1-100,6536.478184948934,capelin
kappaT,2.312335730956876,2.00385061850722,86,43583,1-010,6510.458355316983,capelin
gamma_j,-1.6722477746567348,-1.4336762822890765,86,43583,1-010,6510.458355316983,capelin
gamma_j,-1.6722477746567348,-0.20645856443999838,86,43583,1-010,6510.458355316983,capelin
beta_k,-3.907675738449672,-3.707599333719644,86,43583,1-010,6510.458355316983,capelin
ln_tauO,2.495122826058058,2.7013365740330615,86,43583,1-010,6510.458355316983,capelin
ln_tauE,2.4760094040671055,2.386574568091696,86,43583,1-010,6510.458355316983,capelin
ln_kappa,-4.481140234499602,-4.4662576145983905,86,43583,1-010,6510.458355316983,capelin
ln_phi,-0.2822198315577172,-0.35371268581737286,86,43583,1-010,6510.458355316983,capelin
logit_rhoE,-1.508357337467413,-1.561810946183814,86,43583,1-010,6510.458355316983,capelin
finv_power,-0.0661746743852703,-0.08860397237022377,86,43583,1-010,6510.458355316983,capelin
log_kappaS,-3.875531477279689,-3.8370240271529314,86,43583,1-110,6500.5571296700255,capelin
kappaT,2.312335730956876,3.0447311048700647,86,43583,1-110,6500.5571296700255,capelin
gamma_j,-1.6722477746567348,-2.4277525892147254,86,43583,1-110,6500.5571296700255,capelin
gamma_j,-1.6722477746567348,-0.2436762453155616,86,43583,1-110,6500.5571296700255,capelin
beta_k,-3.907675738449672,-3.7984735663279525,86,43583,1-110,6500.5571296700255,capelin
ln_tauO,2.495122826058058,2.7004229384480856,86,43583,1-110,6500.5571296700255,capelin
ln_tauE,2.4760094040671055,2.386119665994933,86,43583,1-110,6500.5571296700255,capelin
ln_kappa,-4.481140234499602,-4.461913305911324,86,43583,1-110,6500.5571296700255,capelin
ln_phi,-0.2822198315577172,-0.3532312211902385,86,43583,1-110,6500.5571296700255,capelin
logit_rhoE,-1.508357337467413,-1.612571790439654,86,43583,1-110,6500.5571296700255,capelin
finv_power,-0.0661746743852703,-0.088024936274215,86,43583,1-110,6500.5571296700255,capelin
gamma_j,-1.6722477746567348,-0.3475391203496302,87,27433,1-000,7774.218833192517,capelin
gamma_j,-1.6722477746567348,-0.01833161147638784,87,27433,1-000,7774.218833192517,capelin
beta_k,-3.907675738449672,-3.9422529499797463,87,27433,1-000,7774.218833192517,capelin
ln_tauO,2.495122826058058,2.3623210539779027,87,27433,1-000,7774.218833192517,capelin
ln_tauE,2.4760094040671055,2.4264257540360092,87,27433,1-000,7774.218833192517,capelin
ln_kappa,-4.481140234499602,-4.440509599069573,87,27433,1-000,7774.218833192517,capelin
ln_phi,-0.2822198315577172,-0.2160851033470099,87,27433,1-000,7774.218833192517,capelin
logit_rhoE,-1.508357337467413,-2.0147671907973934,87,27433,1-000,7774.218833192517,capelin
finv_power,-0.0661746743852703,-0.03236823357800155,87,27433,1-000,7774.218833192517,capelin
log_kappaS,-3.875531477279689,-3.2382998097236966,87,27433,1-100,7773.162932218056,capelin
gamma_j,-1.6722477746567348,-0.47171409985954715,87,27433,1-100,7773.162932218056,capelin
gamma_j,-1.6722477746567348,-0.04192260957633862,87,27433,1-100,7773.162932218056,capelin
beta_k,-3.907675738449672,-3.9229033578072547,87,27433,1-100,7773.162932218056,capelin
ln_tauO,2.495122826058058,2.3628650384841996,87,27433,1-100,7773.162932218056,capelin
ln_tauE,2.4760094040671055,2.427125711948427,87,27433,1-100,7773.162932218056,capelin
ln_kappa,-4.481140234499602,-4.440762787283343,87,27433,1-100,7773.162932218056,capelin
ln_phi,-0.2822198315577172,-0.2164692742230212,87,27433,1-100,7773.162932218056,capelin
logit_rhoE,-1.508357337467413,-2.058682016088011,87,27433,1-100,7773.162932218056,capelin
finv_power,-0.0661746743852703,-0.032546196412046535,87,27433,1-100,7773.162932218056,capelin
kappaT,2.312335730956876,1.276015782510231,87,27433,1-010,7764.52803346228,capelin
gamma_j,-1.6722477746567348,-0.7540312541660423,87,27433,1-010,7764.52803346228,capelin
gamma_j,-1.6722477746567348,-0.05469469812111969,87,27433,1-010,7764.52803346228,capelin
beta_k,-3.907675738449672,-3.9524665660077645,87,27433,1-010,7764.52803346228,capelin
ln_tauO,2.495122826058058,2.3503397644838953,87,27433,1-010,7764.52803346228,capelin
ln_tauE,2.4760094040671055,2.4156007601984477,87,27433,1-010,7764.52803346228,capelin
ln_kappa,-4.481140234499602,-4.419651477146685,87,27433,1-010,7764.52803346228,capelin
ln_phi,-0.2822198315577172,-0.21663784090203805,87,27433,1-010,7764.52803346228,capelin
logit_rhoE,-1.508357337467413,-2.1011336284873554,87,27433,1-010,7764.52803346228,capelin
finv_power,-0.0661746743852703,-0.03221863866583834,87,27433,1-010,7764.52803346228,capelin
log_kappaS,-3.875531477279689,-3.606873406690243,87,27433,1-110,7758.639083560254,capelin
kappaT,2.312335730956876,1.7189474880267022,87,27433,1-110,7758.639083560254,capelin
gamma_j,-1.6722477746567348,-1.147998720243769,87,27433,1-110,7758.639083560254,capelin
gamma_j,-1.6722477746567348,-0.06531985293454509,87,27433,1-110,7758.639083560254,capelin
beta_k,-3.907675738449672,-3.982420403629209,87,27433,1-110,7758.639083560254,capelin
ln_tauO,2.495122826058058,2.354734088964279,87,27433,1-110,7758.639083560254,capelin
ln_tauE,2.4760094040671055,2.4210963592200416,87,27433,1-110,7758.639083560254,capelin
ln_kappa,-4.481140234499602,-4.42494474165722,87,27433,1-110,7758.639083560254,capelin
ln_phi,-0.2822198315577172,-0.2171186187776515,87,27433,1-110,7758.639083560254,capelin
logit_rhoE,-1.508357337467413,-2.1348131872308143,87,27433,1-110,7758.639083560254,capelin
finv_power,-0.0661746743852703,-0.03246856265767847,87,27433,1-110,7758.639083560254,capelin
gamma_j,-1.6722477746567348,-0.27058274692153794,88,44469,1-000,12990.665421364058,capelin
gamma_j,-1.6722477746567348,0.016954842162295668,88,44469,1-000,12990.665421364058,capelin
beta_k,-3.907675738449672,-2.498020116128438,88,44469,1-000,12990.665421364058,capelin
ln_tauO,2.495122826058058,2.4322590123595216,88,44469,1-000,12990.665421364058,capelin
ln_tauE,2.4760094040671055,2.464259740314245,88,44469,1-000,12990.665421364058,capelin
ln_kappa,-4.481140234499602,-4.489248442042597,88,44469,1-000,12990.665421364058,capelin
ln_phi,-0.2822198315577172,-0.31674910775743303,88,44469,1-000,12990.665421364058,capelin
logit_rhoE,-1.508357337467413,-1.0982082924599703,88,44469,1-000,12990.665421364058,capelin
finv_power,-0.0661746743852703,-0.08604863404406006,88,44469,1-000,12990.665421364058,capelin
log_kappaS,-3.875531477279689,-2.30020764984891,88,44469,1-100,12992.583234816062,capelin
gamma_j,-1.6722477746567348,-0.29333385683964425,88,44469,1-100,12992.583234816062,capelin
gamma_j,-1.6722477746567348,0.020165332358778012,88,44469,1-100,12992.583234816062,capelin
beta_k,-3.907675738449672,-2.5033003948312027,88,44469,1-100,12992.583234816062,capelin
ln_tauO,2.495122826058058,2.432028517407228,88,44469,1-100,12992.583234816062,capelin
ln_tauE,2.4760094040671055,2.4642184696997624,88,44469,1-100,12992.583234816062,capelin
ln_kappa,-4.481140234499602,-4.489235888132004,88,44469,1-100,12992.583234816062,capelin
ln_phi,-0.2822198315577172,-0.31672075004987676,88,44469,1-100,12992.583234816062,capelin
logit_rhoE,-1.508357337467413,-1.1018380620165205,88,44469,1-100,12992.583234816062,capelin
finv_power,-0.0661746743852703,-0.08602692007264241,88,44469,1-100,12992.583234816062,capelin
kappaT,2.312335730956876,2.0185501874752876,88,44469,1-010,12965.43760518543,capelin
gamma_j,-1.6722477746567348,-0.9714854117332157,88,44469,1-010,12965.43760518543,capelin
gamma_j,-1.6722477746567348,-0.1412374781635527,88,44469,1-010,12965.43760518543,capelin
beta_k,-3.907675738449672,-2.438100262302148,88,44469,1-010,12965.43760518543,capelin
ln_tauO,2.495122826058058,2.4240856604964955,88,44469,1-010,12965.43760518543,capelin
ln_tauE,2.4760094040671055,2.458844533755437,88,44469,1-010,12965.43760518543,capelin
ln_kappa,-4.481140234499602,-4.466959856507686,88,44469,1-010,12965.43760518543,capelin
ln_phi,-0.2822198315577172,-0.317391823235185,88,44469,1-010,12965.43760518543,capelin
logit_rhoE,-1.508357337467413,-1.139476810454962,88,44469,1-010,12965.43760518543,capelin
finv_power,-0.0661746743852703,-0.08647929906629864,88,44469,1-010,12965.43760518543,capelin
log_kappaS,-3.875531477279689,-3.4587171955041183,88,44469,1-110,12962.135602140588,capelin
kappaT,2.312335730956876,2.755982183229719,88,44469,1-110,12962.135602140588,capelin
gamma_j,-1.6722477746567348,-1.4841426950337744,88,44469,1-110,12962.135602140588,capelin
gamma_j,-1.6722477746567348,-0.18409848598282838,88,44469,1-110,12962.135602140588,capelin
beta_k,-3.907675738449672,-2.475996951899332,88,44469,1-110,12962.135602140588,capelin
ln_tauO,2.495122826058058,2.422880299869193,88,44469,1-110,12962.135602140588,capelin
ln_tauE,2.4760094040671055,2.460866375694551,88,44469,1-110,12962.135602140588,capelin
ln_kappa,-4.481140234499602,-4.468766539250118,88,44469,1-110,12962.135602140588,capelin
ln_phi,-0.2822198315577172,-0.3174312861180203,88,44469,1-110,12962.135602140588,capelin
logit_rhoE,-1.508357337467413,-1.147246865414678,88,44469,1-110,12962.135602140588,capelin
finv_power,-0.0661746743852703,-0.08642672516778964,88,44469,1-110,12962.135602140588,capelin
gamma_j,-1.6722477746567348,-0.45852827681062586,89,71637,1-000,8588.024957454214,capelin
gamma_j,-1.6722477746567348,-0.044486260049766475,89,71637,1-000,8588.024957454214,capelin
beta_k,-3.907675738449672,-2.994761759310135,89,71637,1-000,8588.024957454214,capelin
ln_tauO,2.495122826058058,2.320757412753998,89,71637,1-000,8588.024957454214,capelin
ln_tauE,2.4760094040671055,2.434384502678901,89,71637,1-000,8588.024957454214,capelin
ln_kappa,-4.481140234499602,-4.498541674662202,89,71637,1-000,8588.024957454214,capelin
ln_phi,-0.2822198315577172,-0.24353138535687385,89,71637,1-000,8588.024957454214,capelin
logit_rhoE,-1.508357337467413,-1.450906779660731,89,71637,1-000,8588.024957454214,capelin
finv_power,-0.0661746743852703,-0.04756706288592792,89,71637,1-000,8588.024957454214,capelin
log_kappaS,-3.875531477279689,-3.7291896556090673,89,71637,1-100,8581.70124630872,capelin
gamma_j,-1.6722477746567348,-0.7546971379208599,89,71637,1-100,8581.70124630872,capelin
gamma_j,-1.6722477746567348,-0.06909180567417314,89,71637,1-100,8581.70124630872,capelin
beta_k,-3.907675738449672,-2.9931157253624,89,71637,1-100,8581.70124630872,capelin
ln_tauO,2.495122826058058,2.316467128222043,89,71637,1-100,8581.70124630872,capelin
ln_tauE,2.4760094040671055,2.4278922373966583,89,71637,1-100,8581.70124630872,capelin
ln_kappa,-4.481140234499602,-4.487175805243739,89,71637,1-100,8581.70124630872,capelin
ln_phi,-0.2822198315577172,-0.24449111729334183,89,71637,1-100,8581.70124630872,capelin
logit_rhoE,-1.508357337467413,-1.5214166553609836,89,71637,1-100,8581.70124630872,capelin
finv_power,-0.0661746743852703,-0.047851594513005094,89,71637,1-100,8581.70124630872,capelin
kappaT,2.312335730956876,1.5861134579124008,89,71637,1-010,8563.312990933951,capelin
gamma_j,-1.6722477746567348,-1.2024248953328067,89,71637,1-010,8563.312990933951,capelin
gamma_j,-1.6722477746567348,-0.24682322051297614,89,71637,1-010,8563.312990933951,capelin
beta_k,-3.907675738449672,-2.9744679793554547,89,71637,1-010,8563.312990933951,capelin
ln_tauO,2.495122826058058,2.3025364081645012,89,71637,1-010,8563.312990933951,capelin
ln_tauE,2.4760094040671055,2.409602430173721,89,71637,1-010,8563.312990933951,capelin
ln_kappa,-4.481140234499602,-4.450357269692318,89,71637,1-010,8563.312990933951,capelin
ln_phi,-0.2822198315577172,-0.24671459729533526,89,71637,1-010,8563.312990933951,capelin
logit_rhoE,-1.508357337467413,-1.6220957409232661,89,71637,1-010,8563.312990933951,capelin
finv_power,-0.0661746743852703,-0.048977733467410266,89,71637,1-010,8563.312990933951,capelin
log_kappaS,-3.875531477279689,-3.8146683731238635,89,71637,1-110,8551.300104335922,capelin
kappaT,2.312335730956876,2.2418704424460576,89,71637,1-110,8551.300104335922,capelin
gamma_j,-1.6722477746567348,-1.9741338175608734,89,71637,1-110,8551.300104335922,capelin
gamma_j,-1.6722477746567348,-0.4603416977023926,89,71637,1-110,8551.300104335922,capelin
beta_k,-3.907675738449672,-2.98984685452978,89,71637,1-110,8551.300104335922,capelin
ln_tauO,2.495122826058058,2.3006994186140006,89,71637,1-110,8551.300104335922,capelin
ln_tauE,2.4760094040671055,2.4059175606637613,89,71637,1-110,8551.300104335922,capelin
ln_kappa,-4.481140234499602,-4.439700906904356,89,71637,1-110,8551.300104335922,capelin
ln_phi,-0.2822198315577172,-0.24769024211213667,89,71637,1-110,8551.300104335922,capelin
logit_rhoE,-1.508357337467413,-1.679375182469616,89,71637,1-110,8551.300104335922,capelin
finv_power,-0.0661746743852703,-0.04942186460722703,89,71637,1-110,8551.300104335922,capelin
gamma_j,-1.6722477746567348,-0.3355696638259338,90,21740,1-000,5620.776910499568,capelin
gamma_j,-1.6722477746567348,-0.0039329031251970755,90,21740,1-000,5620.776910499568,capelin
beta_k,-3.907675738449672,-3.8500118875948766,90,21740,1-000,5620.776910499568,capelin
ln_tauO,2.495122826058058,2.6042760410930774,90,21740,1-000,5620.776910499568,capelin
ln_tauE,2.4760094040671055,2.351396911142917,90,21740,1-000,5620.776910499568,capelin
ln_kappa,-4.481140234499602,-4.447359275651181,90,21740,1-000,5620.776910499568,capelin
ln_phi,-0.2822198315577172,-0.2837500454515553,90,21740,1-000,5620.776910499568,capelin
logit_rhoE,-1.508357337467413,-1.545869420203418,90,21740,1-000,5620.776910499568,capelin
finv_power,-0.0661746743852703,-0.06770867469584516,90,21740,1-000,5620.776910499568,capelin
log_kappaS,-3.875531477279689,-2.884828450635076,90,21740,1-100,5621.996441993069,capelin
gamma_j,-1.6722477746567348,-0.39701604220363107,90,21740,1-100,5621.996441993069,capelin
gamma_j,-1.6722477746567348,0.0018336394309721171,90,21740,1-100,5621.996441993069,capelin
beta_k,-3.907675738449672,-3.861085728024807,90,21740,1-100,5621.996441993069,capelin
ln_tauO,2.495122826058058,2.6027050739894753,90,21740,1-100,5621.996441993069,capelin
ln_tauE,2.4760094040671055,2.350679813050616,90,21740,1-100,5621.996441993069,capelin
ln_kappa,-4.481140234499602,-4.446961701323762,90,21740,1-100,5621.996441993069,capelin
ln_phi,-0.2822198315577172,-0.2840913489182796,90,21740,1-100,5621.996441993069,capelin
logit_rhoE,-1.508357337467413,-1.5775889754756025,90,21740,1-100,5621.996441993069,capelin
finv_power,-0.0661746743852703,-0.06781270109746283,90,21740,1-100,5621.996441993069,capelin
kappaT,2.312335730956876,2.433482031952869,90,21740,1-010,5595.827345193338,capelin
gamma_j,-1.6722477746567348,-1.1663012367342103,90,21740,1-010,5595.827345193338,capelin
gamma_j,-1.6722477746567348,0.0169697657842821,90,21740,1-010,5595.827345193338,capelin
beta_k,-3.907675738449672,-3.8786773794037934,90,21740,1-010,5595.827345193338,capelin
ln_tauO,2.495122826058058,2.57847066388281,90,21740,1-010,5595.827345193338,capelin
ln_tauE,2.4760094040671055,2.3170244596020573,90,21740,1-010,5595.827345193338,capelin
ln_kappa,-4.481140234499602,-4.387206760260635,90,21740,1-010,5595.827345193338,capelin
ln_phi,-0.2822198315577172,-0.28931940937432943,90,21740,1-010,5595.827345193338,capelin
logit_rhoE,-1.508357337467413,-1.833980043713961,90,21740,1-010,5595.827345193338,capelin
finv_power,-0.0661746743852703,-0.07029932948428623,90,21740,1-010,5595.827345193338,capelin
log_kappaS,-3.875531477279689,-3.922077091465086,90,21740,1-110,5588.298905899741,capelin
kappaT,2.312335730956876,3.5320462540668824,90,21740,1-110,5588.298905899741,capelin
gamma_j,-1.6722477746567348,-1.9627711123999863,90,21740,1-110,5588.298905899741,capelin
gamma_j,-1.6722477746567348,0.28603397868018454,90,21740,1-110,5588.298905899741,capelin
beta_k,-3.907675738449672,-3.9920217187757117,90,21740,1-110,5588.298905899741,capelin
ln_tauO,2.495122826058058,2.5738248941006256,90,21740,1-110,5588.298905899741,capelin
ln_tauE,2.4760094040671055,2.312549749209731,90,21740,1-110,5588.298905899741,capelin
ln_kappa,-4.481140234499602,-4.380510616641217,90,21740,1-110,5588.298905899741,capelin
ln_phi,-0.2822198315577172,-0.290831875764594,90,21740,1-110,5588.298905899741,capelin
logit_rhoE,-1.508357337467413,-1.9190564243159016,90,21740,1-110,5588.298905899741,capelin
finv_power,-0.0661746743852703,-0.07060449878283574,90,21740,1-110,5588.298905899741,capelin
gamma_j,-1.6722477746567348,-0.347718354868718,91,9364,1-000,6093.171625226358,capelin
gamma_j,-1.6722477746567348,0.021161038348564223,91,9364,1-000,6093.171625226358,capelin
beta_k,-3.907675738449672,-3.6635540350932656,91,9364,1-000,6093.171625226358,capelin
ln_tauO,2.495122826058058,2.5327936574911205,91,9364,1-000,6093.171625226358,capelin
ln_tauE,2.4760094040671055,2.3756965464137205,91,9364,1-000,6093.171625226358,capelin
ln_kappa,-4.481140234499602,-4.43462381414849,91,9364,1-000,6093.171625226358,capelin
